"QC Type";"AST";"Id";"qc_date";"name_media";"batch_no";"sterility_test_conclusion";"reported_by_pc";"ast";"conclusion_pc";"conclusion_gp";"qc_result";"comments";"qc_validated_set";"User ID"
"IQC";"yes";"2188";"2021-11-26";"Mueller Hinton II Agar ";"MHII241121-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2189";"2021-11-25";"MacConkey Agar";"MAC251121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2191";"2021-11-25";"Kligler Iron Agar";"KIA251121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2193";"2021-11-29";"Cystine Lactose Electrolyte Deficient Agar";"CLED291121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2195";"2021-11-29";"Blood Culture Bottle (child)";"BHI P261121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2197";"2021-11-29";"Modified Thayer-Martin Agar ";"MTM291121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2199";"2021-11-30";"Chocolate Agar";"CHOC301121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2201";"2021-11-29";"Trypticase Soy Agar ";"TSA291121-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2203";"2021-12-01";"Mueller Hinton II Agar ";"MHII011221-02";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2205";"2021-12-02";"Blood Agar";"BAP011221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2207";"2021-12-01";"Urea Agar";"URE011221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2209";"2021-11-29";"GC agar +1% growth supplement";"GCA291121-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2211";"2021-12-03";"MacConkey Agar";"MAC021221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2213";"2021-12-03";"Ashdown's Agar";"ASHA021221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2215";"2021-12-06";"Sulfide Indole Motility Medium";"SIM061221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2217";"2021-12-06";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS061221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2219";"2021-12-06";"Hektoen Enteric Agar";"HE061221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2221";"2021-12-06";"Mannitol Salt Agar";"MSA061221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2223";"2021-12-03";"Blood Agar";"BAP021221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"2225";"2021-12-08";"Mueller Hinton II Agar ";"MHII081221-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2227";"2021-12-06";"Blood Culture Bottle (adult)";"BHI A031221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2229";"2021-12-14";"Blood Agar";"BAP071221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2231";"2021-12-14";"Blood Agar";"BAP071221-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2233";"2021-12-14";"Sheep Blood Mueller-Hinton Agar";"SMH071221-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2235";"2021-12-14";"Chocolate Agar";"CHOC081221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2237";"2021-12-14";"Lysine Iron Agar";"LIA081221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2239";"2021-12-14";"MacConkey Agar";"MAC091221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2241";"2021-12-14";"Kligler Iron Agar";"KIA091221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2243";"2021-12-14";"Ashdown's Agar";"ASHA091221-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2245";"2021-12-14";"Blood Culture Bottle (adult)";"BHI A101221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2247";"2021-12-14";"Blood Culture Bottle (adult)";"BHI A101221-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2249";"2021-12-15";"Blood Agar";"BAP141221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2251";"2021-12-15";"Blood Agar";"BAP141221-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2253";"2021-12-15";"GC agar +1% growth supplement";"GCA141221-02";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2255";"2021-12-15";"Mueller Hinton II Agar ";"MHII131221-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2257";"2021-12-15";"Chocolate Agar";"CHOC131221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2259";"2021-12-17";"Blood Agar";"BAP151221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2261";"2021-12-17";"Mannitol Salt Agar";"MSA151221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2263";"2021-12-17";"MacConkey Agar";"MAC151221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2265";"2021-12-22";"Chocolate Agar";"CHOC161221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2267";"2021-12-22";"Mueller Hinton II Agar ";"MHII161221-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2269";"2021-12-22";"Lysine Iron Agar";"LIA201221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2271";"2021-12-22";"Blood Culture Bottle (child)";"BHI P171221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2273";"2021-12-23";"Blood Agar";"BAP211221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2275";"2021-12-23";"Blood Agar";"BAP211221-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2277";"2021-12-23";"Ashdown's Broth";"ASHB201221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2279";"2021-12-23";"Trypticase Soy Agar ";"TSA201221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2281";"2021-12-23";"Trypticase Soy Broth + 20% glycerol";"TSBG201221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2283";"2021-12-24";"Chocolate Agar";"CHOC221221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2285";"2021-12-24";"MacConkey Agar";"MAC221221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2287";"2021-12-24";"Hektoen Enteric Agar";"HE221221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2289";"2021-12-24";"Urea Agar";"URE231221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2291";"2021-12-24";"Chocolate Agar";"CHOC231221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2293";"2021-12-24";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS231221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2295";"2021-12-29";"Sheep Blood Mueller-Hinton Agar";"SMH271221-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2297";"2021-12-29";"Cystine Lactose Electrolyte Deficient Agar";"CLED271221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2299";"2021-12-29";"Modified Thayer-Martin Agar ";"MTM271221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2301";"2021-12-31";"Blood Culture Bottle (adult)";"BHI A241221-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2303";"2021-12-31";"Blood Culture Bottle (adult)";"BHI A241221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2305";"2021-12-31";"Chocolate Agar";"CHOC281221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2307";"2021-12-31";"GC agar +1% growth supplement";"GCA281221-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2309";"2021-12-31";"MacConkey Agar";"MAC281221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2311";"2021-12-31";"Blood Agar";"BAP301221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2313";"2021-12-31";"Mannitol Salt Agar";"MSA301221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2315";"2021-12-31";"Kligler Iron Agar";"KIA291221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2317";"2021-12-31";"Ashdown's Agar";"ASHA291221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2319";"2021-12-31";"Mueller Hinton II Agar ";"MHII291221-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2321";"2021-12-31";"Trypticase Soy Broth ";"TSB291221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2323";"2022-01-04";"Blood Culture Bottle (adult)";"BHI A311221-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2325";"2022-01-05";"Blood Agar";"BAP030122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2327";"2022-01-11";"Blood Culture Bottle (adult)";"BHI A060122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2329";"2022-01-11";"Mueller Hinton II Agar ";"MHII050122-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2331";"2022-01-11";"Chocolate Agar";"CHOC040122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2333";"2022-01-11";"MacConkey Agar";"MAC040122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2335";"2022-01-13";"Hektoen Enteric Agar";"HE100122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2337";"2022-01-13";"Simmons Citrate Agar ";"CIT100122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2339";"2022-01-13";"Mannitol Salt Agar";"MSA110122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2341";"2022-01-13";"Chocolate Agar";"CHOC110122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2343";"2022-01-13";"Mueller Hinton II Agar ";"MHII120122-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2345";"2022-01-13";"Urea Agar";"URE120122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2347";"2022-01-18";"Kligler Iron Agar";"KIA170122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2349";"2022-01-18";"Blood Agar";"BAP170122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2351";"2022-01-18";"Blood Agar";"BAP170122-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2353";"2022-01-18";"Blood Culture Bottle (adult)";"BHI A140122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2355";"2022-01-18";"Lysine Iron Agar";"LIA130122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2357";"2022-01-18";"Mueller Hinton II Agar ";"MHII130122-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2359";"2022-01-20";"Sheep Blood Mueller-Hinton Agar";"SMH180122-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2361";"2022-01-20";"Chocolate Agar";"CHOC180122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2363";"2022-01-20";"MacConkey Agar";"MAC180122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2365";"2022-01-21";"Mueller Hinton II Agar ";"MHII190122-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2367";"2022-01-21";"Sulfide Indole Motility Medium";"SIM190122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2369";"2022-01-27";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS240122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2371";"2022-01-27";"Blood Culture Bottle (child)";"BHI P240122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2373";"2022-01-27";"Blood Culture Bottle (adult)";"BHI A210122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2375";"2022-01-27";"Blood Agar";"BAP250122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2377";"2022-01-27";"Blood Agar";"BAP250122-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2379";"2022-01-27";"Mueller Hinton II Agar ";"MHII260122-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2381";"2022-01-27";"Chocolate Agar";"CHOC260122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2383";"2022-02-01";"Ashdown's Agar";"ASHA310122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2385";"2022-02-01";"Cystine Lactose Electrolyte Deficient Agar";"CLED310122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2387";"2022-02-01";"Blood Culture Bottle (adult)";"BHI A280122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2389";"2022-02-01";"Ashdown's Agar";"ASHA270122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2391";"2022-02-01";"Urea Agar";"URE270122-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2393";"2022-02-03";"MacConkey Agar";"MAC010222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2395";"2022-02-03";"Blood Agar";"BAP010222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2397";"2022-02-03";"Chocolate Agar";"CHOC020222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2399";"2022-02-03";"Mueller Hinton II Agar ";"MHII020222-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2401";"2022-02-09";"Blood Agar";"BAP070222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2403";"2022-02-09";"MacConkey Agar";"MAC070222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2405";"2022-02-09";"Blood Agar";"BAP030222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2407";"2022-02-07";"Mannitol Salt Agar";"MSA030222-01";"failed";"";"1";"";"";"1";"Fail sterility testing";"1";"makteyka"
"IQC";"no";"2409";"2022-02-10";"Mannitol Salt Agar";"MSA080222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2411";"2022-02-10";"Blood Culture Bottle (adult)";"BHI A040222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2413";"2022-02-10";"Blood Culture Bottle (adult)";"BHI A040222-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2415";"2022-02-10";"Chocolate Agar";"CHOC080222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2417";"2022-02-11";"Mueller Hinton II Agar ";"MHII090222-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2419";"2022-02-14";"Blood Culture Bottle (child)";"BHI P090222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2421";"2022-02-14";"Blood Agar";"BAP100222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2423";"2022-02-14";"Blood Agar";"BAP100222-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2425";"2022-02-14";"Blood Culture Bottle (adult)";"BHI A110222-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2427";"2022-02-14";"Blood Culture Bottle (adult)";"BHI A110222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2429";"2022-02-16";"Lysine Iron Agar";"LIA140222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2431";"2022-02-16";"Sheep Blood Mueller-Hinton Agar";"SMH140222-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2433";"2022-02-16";"Hektoen Enteric Agar";"HE140222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2435";"2022-02-16";"MacConkey Agar";"MAC150222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2437";"2022-02-16";"Simmons Citrate Agar ";"CIT150222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2439";"2022-02-18";"MacConkey Agar";"MAC170222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2441";"2022-02-18";"Ashdown's Broth";"ASHB170222-01";"pass";"1";"1";"pass";"pass";"0";"no colistin add (with draw manual)";"1";"makteyka"
"IQC";"no";"2443";"2022-02-18";"Blood Agar";"BAP170222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2445";"2022-02-18";"Chocolate Agar";"CHOC160222-01";"pass";"1";"1";"pass";"pass";"0";"";"";""
"IQC";"no";"2447";"2022-02-18";"Ashdown's Agar";"ASHA160222-01";"pass";"1";"1";"pass";"pass";"0";"";"";""
"IQC";"no";"2449";"2022-02-18";"Blood Agar";"BAP160222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2451";"2022-02-24";"Blood Culture Bottle (adult)";"BHI A180222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2453";"2022-02-23";"Blood Agar";"BAP210222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2455";"2022-02-24";"Mueller Hinton II Agar ";"MHII220222-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2457";"2022-02-24";"Kligler Iron Agar";"KIA220222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2459";"2022-02-25";"Sulfide Indole Motility Medium";"SIM230222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2461";"2022-02-25";"Mannitol Salt Agar";"MSA230222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2463";"2022-02-28";"Blood Agar";"BAP240222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2465";"2022-02-16";"Amies Transport Media";"AMI150222-01";"pass";"1";"1";"pass";"pass";"0";"Product validation. Not for customer use";"1";"vivian"
"IQC";"no";"2467";"2022-03-01";"Blood Culture Bottle (adult)";"BHI A250222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2469";"2022-03-01";"Blood Agar";"BAP280222-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"2471";"2022-03-01";"GC agar +1% growth supplement";"GCA280222-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2473";"2022-03-03";"MacConkey Agar";"MAC010322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2475";"2022-03-03";"Chocolate Agar";"CHOC010322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2477";"2022-03-03";"Mannitol Salt Agar";"MSA020322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2479";"2022-03-03";"Mueller Hinton II Agar ";"MHII020322-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2481";"2022-03-03";"Lysine Iron Agar";"LIA020322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2483";"2022-03-10";"Blood Agar";"BAP090322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2485";"2022-03-10";"Amies Transport Media";"AMI090322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2487";"2022-03-10";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS090322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2489";"2022-03-10";"Blood Culture Bottle (adult)";"BHI A070322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2491";"2022-03-10";"Amies Transport Media";"AMI070322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2493";"2022-03-10";"Blood Culture Bottle (adult)";"BHI A040322-01";"pass";"1";"1";"pass";"failed";"0";"";"1";"makteyka"
"IQC";"yes";"2495";"2022-03-10";"Mueller Hinton II Agar ";"MHII030322-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2497";"2022-03-10";"Urea Agar";"URE030322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2499";"2022-03-10";"Hektoen Enteric Agar";"HE030322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2501";"2022-03-16";"Chocolate Agar";"CHOC100322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2503";"2022-03-16";"Blood Agar";"BAP100322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2505";"2022-03-16";"Ashdown's Agar";"ASHA140322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2507";"2022-03-16";"Sheep Blood Mueller-Hinton Agar";"SMH100322-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2509";"2022-03-16";"Chocolate Agar";"CHOC150322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2511";"2022-03-16";"MacConkey Agar";"MAC150322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2513";"2022-03-16";"Trypticase Soy Broth ";"TSB140322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2515";"2022-03-16";"Amies Transport Media";"AMI140322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2517";"2022-03-16";"Blood Culture Bottle (adult)";"BHI A110322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2519";"2022-03-16";"GC agar +1% growth supplement";"GCA160322-02";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2521";"2022-03-16";"Mueller Hinton II Agar ";"MHII160322-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2523";"2022-03-16";"Modified Thayer-Martin Agar ";"MTM160322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2525";"2022-03-16";"Blood Agar";"BAP160322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2527";"2022-03-23";"Chocolate Agar";"CHOC170322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2529";"2022-03-23";"Blood Agar";"BAP170322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2531";"2022-03-23";"Kligler Iron Agar";"KIA210322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2533";"2022-03-23";"Mannitol Salt Agar";"MSA210322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2535";"2022-03-23";"Trypticase Soy Broth + 20% glycerol";"TSBG210322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2537";"2022-03-23";"Blood Culture Bottle (adult)";"BHI A180322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2539";"2022-03-23";"Blood Agar";"BAP220322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2541";"2022-03-23";"MacConkey Agar";"MAC220322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2543";"2022-03-24";"Blood Agar";"BAP230322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2545";"2022-03-24";"Chocolate Agar";"CHOC230322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2547";"2022-03-24";"Lysine Iron Agar";"LIA230322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2549";"2022-03-24";"Blood Culture Bottle (child)";"BHI P220322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2551";"2022-03-30";"Blood Agar";"BAP240322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2553";"2022-03-30";"MacConkey Agar";"MAC240322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2555";"2022-03-30";"Cystine Lactose Electrolyte Deficient Agar";"CLED240322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
